code,laboratoire,nom,dci,dosage,unite_dosage,forme,presentation,ppv,ph,ppv_br,princeps_generique,classe_therapeutique,taux_remboursement_cnss
6118000070764,AFRIC-PHAR,REMOX,PIROXICAM,20,MG,COMPRIME DISPERSIBLE,1 BOITE 10 COMPRIME,39.00,24.40,39.00,A,ANTI-INFLAMMATOIRE NON STEROIDIEN,70
6118001260621,PROMOPHARM,REMSIMA 100 MG,INFLIXIMAB,100,MG,POUDRE POUR SOLUTION A DILUER POUR PERFUSION,1 FLACON 20 ML,4267.00,3981.00,4267.00,A,IMMUNOSUPPRESSEUR,70
6118010140792,AVENTIS,RENAGEL,SEVELAMER,800,MG,COMPRIME PELLICULE,1 BOITE 180 COMPRIME PELLICULE,1305.00,1035.00,,A,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,0
6118001160167,MSD,RENITEC,ENALAPRIL,20,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME,66.40,41.50,66.40,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118001160150,MSD,RENITEC,ENALAPRIL,5,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME,51.80,32.40,51.80,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118001185962,MAPHAR,RENITEC,ENALAPRIL,5,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME SECABLE,51.80,32.40,51.80,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118001185979,MAPHAR,RENITEC,ENALAPRIL,20,MG,COMPRIME SECABLE,1 BOITE 28 COMPRIME SECABLE,66.40,41.50,66.40,A,INHIBITEUR DE L ENZYME DE CONVERSION,70
6118000170433,BHC,RENNIE,CARBONATE DE MAGNESIUM, 80,MG,COMPRIME A CROQUER,1 BOITE 72 COMPRIME A CROQUER,24.00,15.00,24.00,N,ANTIACIDE,0
6118000150190,BHC,RENNIE,CARBONATE DE MAGNESIUM, 80,MG,COMPRIME,1 BOITE 36 COMPRIME,14.45,9.60,,N,ANTIACIDE,0
6118000150206,BHC,RENNIE,CARBONATE DE CALCIUM,680 ,MG,COMPRIME,1 BOITE 72 COMPRIME,25.75,17.00,,N,ANTIACIDE,0
6118000170426,BHC,RENNIE,CARBONATE DE CALCIUM,680 ,MG,COMPRIME A CROQUER,1 BOITE 36 COMPRIME A CROQUER,13.50,8.40,13.50,N,ANTIACIDE,0
6118000170433,BHC,RENNIE,CARBONATE DE CALCIUM,680 ,MG,COMPRIME A CROQUER,1 BOITE 72 COMPRIME A CROQUER,24.00,15.00,24.00,N,ANTIACIDE,0
6118000150190,BHC,RENNIE,CARBONATE DE CALCIUM,680 ,MG,COMPRIME,1 BOITE 36 COMPRIME,14.45,9.60,,N,ANTIACIDE,0
6118000150206,BHC,RENNIE,CARBONATE DE MAGNESIUM, 80,MG,COMPRIME,1 BOITE 72 COMPRIME,25.75,17.00,,N,ANTIACIDE,0
6118000170426,BHC,RENNIE,CARBONATE DE MAGNESIUM, 80,MG,COMPRIME A CROQUER,1 BOITE 36 COMPRIME A CROQUER,13.50,8.40,13.50,N,ANTIACIDE,0
6118001082186,AVENTIS,RENVELA 800 MG,SEVELAMER,800,MG,COMPRIME PELLICULE,1 BOITE 180 COMPRIME PELLICULE,1488.00,1223.00,808.00,A,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,70
6118001140961,GSK,REQUIP 0.25 MG,ROPINIROLE,0.25,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,31.20,19.50,31.20,A,ANTIPARKINSONIEN,0
6118001140978,GSK,REQUIP 0.5 MG,ROPINIROLE,0.5,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,37.00,23.10,37.00,A,ANTIPARKINSONIEN,0
6118001140985,GSK,REQUIP 1 MG,ROPINIROLE,1,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,83.80,52.40,83.80,A,ANTIPARKINSONIEN,0
6118001140992,GSK,REQUIP 2 MG,ROPINIROLE,2,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,156.10,97.60,156.10,A,ANTIPARKINSONIEN,0
6118001141005,GSK,REQUIP 5 MG,ROPINIROLE,5,MG,COMPRIME PELLICULE,1 BOITE 21 COMPRIME PELLICULE,311.00,207.00,311.00,A,ANTIPARKINSONIEN,0
6118001360017,SOLUDIA,RESINCAL,POLYSTYRENE SULFONATE DE CALCIUM,99.75 ,G ,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 400 G,298.00,198.40,298.00,C,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,70
6118001230211,HEMOLAB,RESINCALCIO,POLYSTYRENE SULFONATE DE CALCIUM,99.75 ,G ,POUDRE POUR SUSPENSION BUVABLE,1 BOITE 1 FLACON,333.00,221.00,333.00,C,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,0
6118001360024,SOLUDIA,RESINSOD,POLYSTYRENE SULFONATE DE SODIUM,99.75 ,G ,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 400 G,298.00,198.40,298.00,C,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,70
6118001230204,HEMOLAB,RESINSODIO,POLYSTYRENE SULFONATE DE SODIUM,99.75 ,G ,POUDRE POUR SUSPENSION BUVABLE,1 FLACON 400 G,333.00,221.00,333.00,C,MEDICAMENTS DE L'HYPERKALIEMIE ET DE L'HYPERPHOSPHATEMIE,0
6118001110599,STERIPHARMA,RESORCELL,CELLULOSE OXYDEE,,NA,BOULETTE,1 FLACON 50 BOULETTE,605.00,,,N,MEDICAMENT DENTAIRE,0
6118000141433,NOVOPHARMA,RETABLISS,ESCITALOPRAM,20,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME PELLICULE SECABLE,178.20,111.40,178.20,,ANTIDEPRESSEUR,70
6118000141426,NOVOPHARMA,RETABLISS,ESCITALOPRAM,10,MG,COMPRIME PELLICULE SECABLE,1 BOITE 30 COMPRIME PELLICULE SECABLE,119.90,74.90,119.90,,ANTIDEPRESSEUR,70
6118001070497,SOTHEMA,RETACNYL,TRETINOINE,0.025,%,CREME,1 TUBE 30 G,74.30,46.50,74.30,A,ANTIACNEIQUE LOCAL,0
6118001070503,SOTHEMA,RETACNYL,TRETINOINE,0.05,%,CREME,1 TUBE 30 G,77.70,48.50,77.70,A,ANTIACNEIQUE LOCAL,0
6118010020476,AFRIC-PHAR,RETIMAX,PENTOXIFYLLINE,400,MG,COMPRIME,1 BOITE 60 COMPRIME,140.00,,,C,VASODILATATEUR PERIPHERIQUE,0
6118001150557,PHI,RETISOL-A,TRETINOINE,0.05,%,CREME,1 TUBE 25 G,91.30,57.10,91.30,N,ANTIACNEIQUE LOCAL,0
6118001150540,PHI,RETISOL-A,TRETINOINE,0.025,%,CREME,1 TUBE 25 G,90.50,56.50,90.50,N,ANTIACNEIQUE LOCAL,0
6118001150854,PHI,RETISOL-A,TRETINOINE,0.1,%,CREME,1 TUBE 25 G,101.90,63.70,101.90,N,ANTIACNEIQUE LOCAL,0
6118001150533,PHI,RETISOL-A,TRETINOINE,0.01,%,CREME,1 TUBE 25 G,88.30,55.20,88.30,N,ANTIACNEIQUE LOCAL,0
6118001141012,GSK,RETROVIR,ZIDOVUDINE,50,MG,SOLUTION BUVABLE,1 FLACON 200 ML,302.00,201.00,302.00,A,ANTIVIRAL,70
6118001141029,GSK,RETROVIR,ZIDOVUDINE,100,MG,GELULE,1 BOITE 100 GELULE,556.00,370.00,226.00,A,ANTIVIRAL,70
6118001261161,PROMOPHARM,REVACONIUM 50MG/5ML,ROCURONIUM,50,MG,SOLUTION INJECTABLE,10 FLACON 5 ML,344.00,229.00,344.00,A,CURARE,0
6118001430550,VIATRIS,REVATIO 20 MG,SILDENAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 90 COMPRIME PELLICULE,4167.00,3878.00,,A,ANTI-HYPERTENSEUR ARTERIEL PULMONAIRE,0
6118001170753,PFIZER,REVATIO 20 MG,SILDENAFIL,20,MG,COMPRIME PELLICULE,1 BOITE 90 COMPRIME PELLICULE,4167.00,3878.00,,A,ANTI-HYPERTENSEUR ARTERIEL PULMONAIRE,0
6118001184163,MAPHAR,REVLIMID 10 MG,LENALIDOMIDE,10,MG,GELULE,1 BOITE 21 GELULE,17068.00,16742.00,16215.00,A,IMMUNOMODULATEUR,70
6118001184170,MAPHAR,REVLIMID 15 MG,LENALIDOMIDE,15,MG,GELULE,1 BOITE 21 GELULE,17955.00,17611.00,17057.00,A,IMMUNOMODULATEUR,70
6118001184187,MAPHAR,REVLIMID 25 MG,LENALIDOMIDE,25,MG,GELULE,1 BOITE 21 GELULE,19711.00,19333.00,18725.00,A,IMMUNOMODULATEUR,70
6118001184156,MAPHAR,REVLIMID 5 MG,LENALIDOMIDE,5,MG,GELULE,1 BOITE 21 GELULE,16287.00,15976.00,15473.00,A,IMMUNOMODULATEUR,70
6118010134524,PROMOPHARM,REVOCIR,ACICLOVIR,800,MG,COMPRIME,1 BOITE 7 COMPRIME,133.10,83.20,133.10,A,ANTIVIRAL,0
6118010130380,PROMOPHARM,REVOCIR,ACICLOVIR,200,MG,COMPRIME,1 BOITE 30 COMPRIME,109.30,68.30,109.30,A,ANTIVIRAL,0
6118010130397,PROMOPHARM,REVOCIR,ACICLOVIR,400,MG,COMPRIME,1 BOITE 20 COMPRIME,216.00,134.60,,A,ANTIVIRAL,0
6118000241324,PROMOPHARM,REVOCIR,ACICLOVIR,800,MG,COMPRIME,1 BOITE 35 COMPRIME,539.00,358.00,539.00,A,ANTIVIRAL,70
6118010134517,PROMOPHARM,REVOCIR,ACICLOVIR,800,MG,COMPRIME,1 BOITE 14 COMPRIME,257.00,160.60,257.00,A,ANTIVIRAL,0
6118000240723,PROMOPHARM,REVOCIR,ACICLOVIR,5,%,CREME,1 TUBE 5 G,22.10,13.80,22.10,A,ANTIVIRAL,0
6118010130403,PROMOPHARM,REVOCIR,ACICLOVIR,400,MG,COMPRIME,1 BOITE 30 COMPRIME,304.00,201.00,,A,ANTIVIRAL,0
6118001031771,NOVARTIS,REVOLADE 25 MG,ELTROMBOPAG,25,MG,COMPRIME PELLICULE,1 BOITE 28 COMPRIME PELLICULE,4812.00,4542.00,4812.00,A,HEMOSTATIQUE SYSTEMIQUE,70
